,X,Y,Z,Roll,Pitch,Yaw
818,-27.7495,-16.9139,47.7745,84.8952,12.4748,-73.0349
819,-27.7241,-16.6417,47.0043,84.527,11.7738,-73.1906
820,-27.9303,-15.9816,45.3204,84.2444,12.3242,-75.2394
821,-27.8201,-15.7712,46.7229,84.4989,13.2184,-75.4641
822,-27.9203,-15.9507,46.2839,84.2671,12.3418,-75.2418
823,-28.0262,-15.9352,46.2014,84.3364,12.4485,-75.523
824,-28.0513,-15.7705,46.3619,84.4601,12.8167,-75.8538
825,-28.1069,-15.766,46.3279,84.4865,12.6664,-76.1019
826,-28.2045,-15.6829,46.2227,84.5377,13.1457,-76.5097
827,-28.3094,-15.5667,46.2599,84.6513,13.7536,-76.7748
828,-28.5175,-15.5795,46.4277,84.8315,14.3554,-77.1419
829,-28.6936,-15.5042,46.7031,85.009,14.8446,-77.3426
830,-30.3259,-15.9645,46.9223,87.4198,14.6287,-78.7069
831,-32.049,-16.36,47.8662,91.3447,18.4534,-79.976
832,-32.7043,-17.2497,49.5,93.4568,18.8452,-80.9304
833,-33.0469,-16.6915,48.6042,94.3118,17.6324,-81.6057
834,-32.9763,-16.7347,48.4926,94.622,20.8236,-81.0002
835,-33.0777,-16.3797,48.2613,94.2028,19.525,-81.2458
836,-33.2039,-17.0019,48.5258,94.2903,19.774,-81.233
837,-33.2744,-16.8241,48.4582,94.2308,19.9344,-81.317
838,-33.3067,-16.6122,48.3801,94.1377,19.8967,-81.4367
839,-33.5198,-16.2957,48.266,93.9561,19.2679,-81.7422
840,-33.5917,-16.4247,48.1822,93.7837,18.9672,-81.7428
841,-33.5432,-16.495,48.3175,93.6282,18.853,-81.7277
842,-33.3961,-16.571,48.3884,93.3622,18.9072,-81.6124
843,-33.4264,-16.4691,48.1818,93.1632,18.7349,-81.5075
844,-32.5933,-15.0514,47.0768,91.3744,18.7407,-80.9284
845,-31.2923,-15.2278,47.8154,89.0706,18.8864,-80.5192
846,-30.5238,-15.608,47.8553,86.9495,17.7983,-79.5085
847,-30.2313,-14.6039,45.2828,86.1695,13.8594,-79.3217
848,-29.1071,-14.5669,47.3399,85.5115,17.159,-79.1847
849,-27.6688,-14.4001,47.1508,76.753,15.1505,-79.3305
850,-25.1655,-14.782,49.1404,70.9716,12.5379,-79.5707
851,-21.365,-10.3205,48.7803,58.3485,7.49229,-84.2177
852,-22.6717,-11.8146,50.5972,54.9882,15.4869,-89.0948
853,-21.8594,-11.2649,49.4845,52.9464,17.3806,-91.3276
854,-21.3804,-11.4014,48.0635,53.8521,8.13069,-86.0278
855,-22.1766,-12.4451,50.4062,54.3439,8.52735,-85.4126
856,-21.9704,-11.3771,49.2349,53.388,11.5674,-87.8061
857,-21.5959,-10.7648,48.8617,53.2186,11.4408,-87.8017
858,-21.321,-10.271,48.6849,53.7737,10.3406,-86.9975
859,-21.6152,-11.8022,47.1739,55.4671,17.9545,-89.2238
860,-21.0312,-10.7277,47.2029,56.4071,10.5373,-85.5321
861,-20.6578,-12.1825,45.8095,58.0735,7.99938,-82.2643
862,-19.455,-11.8389,47.9952,52.219,7.66344,-81.0728
863,-18.2063,-11.6623,46.7647,48.0254,10.5261,-83.4221
864,-17.1817,-11.7459,47.7429,45.9049,8.13799,-81.0564
865,-16.2392,-11.6205,48.219,43.3347,6.51599,-79.4218
866,-15.1885,-11.8801,48.2855,40.187,8.45937,-80.8727
867,-13.6526,-10.6459,47.1919,39.8079,7.39287,-79.9871
868,-13.9529,-11.5226,48.7776,36.9589,7.16137,-78.002
869,-12.7459,-11.2445,49.5238,34.8599,15.1182,-86.905
870,-12.7459,-11.2445,49.5238,34.8599,15.1182,-86.905
871,-13.6683,-12.3205,49.1834,36.7075,5.39418,-74.6259
872,-14.2825,-12.2842,50.7774,32.7419,17.0196,-87.5638
873,-13.2232,-12.7937,48.5235,28.6491,23.5749,-98.2372
874,-13.7697,-12.8162,49.4419,35.739,5.80508,-73.7762
875,-14.6081,-12.9945,50.7963,35.4186,-0.299327,-64.5369
876,-12.4315,-11.6021,48.8644,26.5716,23.8085,-98.2789
877,-9.7561,-10.9751,47.7127,25.41,23.9244,-99.178
878,-9.86842,-11.7911,48.9872,32.5604,-6.33603,-55.6955
879,-9.86842,-11.7911,48.9872,32.5604,-6.33603,-55.6955
880,-4.36666,-11.1078,44.2693,23.2565,17.5663,-91.0475
881,-7.47655,-11.7349,48.1704,27.5723,-0.889106,-57.4597
882,-7.47655,-11.7349,48.1704,27.5723,-0.889106,-57.4597
883,-6.77568,-11.6056,46.4583,24.7765,12.1312,-78.9168
884,-6.5811,-11.9901,46.2993,25.912,8.38492,-73.5326
885,-6.511,-11.6818,46.1895,26.0409,7.71045,-72.4588
886,-6.19216,-11.1912,46.2124,26.3772,6.66467,-70.8228
887,-6.02334,-11.0336,46.2019,26.7838,5.17496,-68.5957
888,-5.38914,-10.5543,46.0745,27.6972,5.55968,-69.8118
889,-9.78015,-11.6724,46.4462,25.3961,19.3872,-91.1654
890,-9.78015,-11.6724,46.4462,25.3961,19.3872,-91.1654
891,-8.93499,-10.1942,45.8495,35.6305,-5.03915,-58.7447
892,-11.6532,-10.9672,46.0117,30.3562,18.9776,-88.2082
893,-8.06927,-9.54459,43.3604,33.365,13.3452,-82.507
894,-9.79933,-10.5056,45.3313,35.2253,5.73758,-71.3714
895,-9.83145,-10.6917,44.7975,37.0508,-1.84128,-64.4495
896,-11.9181,-10.7266,47.0962,33.7294,21.7386,-89.7879
897,-14.9128,-12.8149,50.4823,42.2027,-5.11527,-62.2672
898,-14.9128,-12.8149,50.4823,42.2027,-5.11527,-62.2672
899,-14.433,-13.476,48.9201,34.9204,23.8515,-92.2807
900,-14.433,-13.476,48.9201,34.9204,23.8515,-92.2807
901,-14.433,-13.476,48.9201,34.9204,23.8515,-92.2807
902,-14.433,-13.476,48.9201,34.9204,23.8515,-92.2807
903,-12.022,-13.3489,51.3603,33.8998,13.0923,-80.4512
904,-12.022,-13.3489,51.3603,33.8998,13.0923,-80.4512
905,-15.9568,-13.621,58.6664,37.1177,0.875502,-62.8256
906,-15.9568,-13.621,58.6664,37.1177,0.875502,-62.8256
907,-12.9812,-14.3552,54.909,36.8145,-6.39675,-56.8887
908,-12.9812,-14.3552,54.909,36.8145,-6.39675,-56.8887
909,-16.1639,-14.8842,56.4992,31.9704,16.9506,-81.3588
910,-15.1601,-15.3765,55.0283,35.4284,2.89887,-65.5415
911,-11.5539,-12.4739,50.693,34.0643,-6.03878,-55.2827
912,-11.5865,-12.0917,48.6058,28.8067,17.6066,-85.1957
913,-11.5865,-12.0917,48.6058,28.8067,17.6066,-85.1957
914,-11.5865,-12.0917,48.6058,28.8067,17.6066,-85.1957
915,-5.99135,-9.56702,46.672,30.1119,-6.2346,-47.057
916,-4.30757,-10.1062,41.9205,20.8584,21.1284,-93.2951
917,-3.43465,-10.983,44.4099,20.277,-2.91632,-45.2362
918,-3.43465,-10.983,44.4099,20.277,-2.91632,-45.2362
919,-3.43465,-10.983,44.4099,20.277,-2.91632,-45.2362
920,1.87503,-10.5812,41.7309,13.1473,10.8057,-74.438
921,1.87503,-10.5812,41.7309,13.1473,10.8057,-74.438
922,-3.79422,-9.3031,45.3132,8.00292,15.2846,-84.5797
923,-3.79422,-9.3031,45.3132,8.00292,15.2846,-84.5797
924,-3.79422,-9.3031,45.3132,8.00292,15.2846,-84.5797
925,-4.08056,-11.5261,45.2776,13.8183,8.52716,-65.2188
926,-0.410236,-12.6151,42.1539,17.7418,5.43896,-62.2634
927,-2.51396,-11.8506,43.235,20.5969,-0.0509233,-48.6446
928,-1.37021,-9.79596,42.7305,15.5811,16.5026,-85.8411
929,-0.400043,-9.7508,43.0691,17.493,13.7436,-76.989
930,-1.18087,-10.1666,42.9469,19.7258,8.94273,-67.7985
931,-1.19836,-10.0388,42.638,20.1635,8.54141,-66.9434
932,-1.41091,-9.96713,42.6611,20.6672,7.28364,-64.1025
933,-1.45888,-10.1766,42.6371,20.8255,6.7402,-63.0433
934,-1.06548,-10.2655,42.2652,20.8214,7.22875,-64.4237
935,-0.938358,-10.3829,42.0303,20.6537,8.00474,-66.2603
936,-0.876507,-10.3774,41.8716,20.3171,9.6385,-69.7717
937,-0.953951,-10.3904,41.8875,19.9962,10.442,-71.4816
938,-0.969989,-10.4944,41.5904,19.9362,10.3827,-71.6529
939,-1.10519,-10.5189,41.5611,20.0081,10.1637,-71.3631
940,-0.993139,-10.2321,41.7937,20.3272,10.0457,-71.1704
941,-2.78901,-9.69134,42.0646,23.5037,6.99174,-67.4923
942,-1.55719,-9.59874,40.8005,20.4874,17.5299,-89.712
943,-4.31353,-10.5638,40.5119,28.5352,9.91592,-76.3263
944,-9.05605,-11.5422,45.8201,32.8987,2.46171,-65.7905
945,-9.05605,-11.5422,45.8201,32.8987,2.46171,-65.7905
946,-7.41889,-10.3074,43.1681,35.5179,5.55667,-73.0463
947,-7.41889,-10.3074,43.1681,35.5179,5.55667,-73.0463
948,-10.1093,-11.6985,44.194,32.3499,16.861,-85.5839
949,-10.1093,-11.6985,44.194,32.3499,16.861,-85.5839
950,-11.9352,-11.8094,47.6957,41.8648,-6.04038,-62.4593
951,-11.9352,-11.8094,47.6957,41.8648,-6.04038,-62.4593
952,-14.5216,-13.3042,48.7157,34.0988,27.0165,-96.7294
953,-14.5216,-13.3042,48.7157,34.0988,27.0165,-96.7294
954,-15.1949,-13.7965,52.1699,40.1639,-8.98566,-57.2294
955,-13.9216,-13.4146,50.6649,35.3243,19.2329,-87.0552
956,-15.811,-15.1952,54.547,39.6778,-8.75551,-56.7857
957,-15.811,-15.1952,54.547,39.6778,-8.75551,-56.7857
958,-18.841,-15.8405,57.2305,38.8758,11.087,-75.7204
959,-18.841,-15.8405,57.2305,38.8758,11.087,-75.7204
960,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
961,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
962,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
963,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
964,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
965,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
966,-17.9425,-15.3103,59.3822,41.9121,-5.10483,-59.8057
967,-21.5911,-16.3828,60.9416,40.6386,18.953,-86.831
968,-22.6149,-16.6494,59.6844,41.0013,19.687,-91.4603
969,-21.3946,-14.8432,57.9779,46.3276,6.57517,-81.4084
970,-22.3142,-14.8277,58.5972,47.6783,3.48101,-79.9897
971,-24.5971,-16.0823,59.5594,43.7737,22.4721,-95.4413
972,-24.6219,-14.9939,57.9191,45.8326,17.5572,-92.094
973,-23.6794,-14.8985,58.2751,48.7327,4.64097,-81.8999
974,-23.8132,-14.7246,58.499,47.7828,10.4514,-85.6356
975,-23.0705,-15.1264,55.0781,47.588,13.9165,-86.8921
976,-23.105,-16.0292,60.1587,50.3068,2.46787,-76.4375
977,-23.3607,-16.4471,60.9008,50.2927,7.57894,-79.3144
978,-23.3607,-16.4471,60.9008,50.2927,7.57894,-79.3144
979,-23.3607,-16.4471,60.9008,50.2927,7.57894,-79.3144
980,-23.3607,-16.4471,60.9008,50.2927,7.57894,-79.3144
981,-23.3607,-16.4471,60.9008,50.2927,7.57894,-79.3144
982,-26.2767,-19.5872,62.0671,54.1209,11.7545,-81.5341
983,-26.0526,-19.1419,63.3723,53.9531,3.84573,-76.8052
984,-25.089,-18.0071,66.1736,46.3413,19.6386,-87.5651
985,-25.089,-18.0071,66.1736,46.3413,19.6386,-87.5651
986,-23.9839,-18.53,66.2661,47.2451,3.48169,-76.2576
987,-26.1121,-20.0384,68.7229,44.5333,14.2013,-84.2466
988,-25.4987,-18.9041,67.8353,41.0743,22.3328,-92.2289
989,-25.3298,-19.9276,67.8786,45.6313,5.92076,-77.0411
990,-25.3263,-19.7161,68.3342,45.2708,4.94792,-75.9829
991,-25.8062,-19.3567,68.9365,44.5909,4.22072,-75.2278
992,-25.0989,-18.9943,68.2623,43.2303,11.3843,-82.2831
993,-24.8922,-18.9859,67.744,43.7331,8.88402,-80.5975
994,-24.4902,-17.1577,67.4731,41.1366,12.3935,-88.4765
995,-23.9081,-16.8165,67.5745,40.5665,13.0385,-90.745
996,-25.1887,-17.7411,68.8142,40.7508,9.58564,-87.8909
997,-25.5167,-18.0399,68.9459,39.7347,12.0336,-91.072
998,-24.8203,-17.4848,68.2453,40.3143,11.3807,-89.9358
999,-25.2269,-17.6085,68.6083,39.8628,11.4772,-90.8033
1000,-25.8883,-17.5632,69.4924,39.0597,11.9894,-92.2694
1001,-25.3261,-16.7132,69.0064,38.4845,13.5997,-95.3894
1002,-24.1286,-15.0321,66.9435,38.7688,12.8444,-96.6609
1003,-24.4876,-15.814,68.2963,38.2818,14.9648,-98.9695
1004,-25.1526,-16.0732,68.1106,38.6042,14.1192,-97.9742
1005,-25.2375,-16.2419,68.0994,38.9707,13.9932,-97.891
1006,-26.5833,-16.9886,68.1061,42.8798,10.1635,-94.8036
1007,-28.0664,-17.6234,68.2079,42.385,18.0653,-102.453
1008,-28.6473,-16.9493,67.7336,44.6538,17.1794,-101.649
1009,-27.5628,-15.5026,66.7512,47.6301,9.18247,-95.3063
1010,-28.1727,-15.529,67.4297,47.8687,10.6574,-96.3693
1011,-28.8065,-15.7606,68.2428,44.3549,24.2809,-107.303
1012,-27.7946,-15.1502,65.9909,46.0962,18.7794,-103.404
1013,-28.4492,-15.9478,67.4765,47.2263,16.0219,-100.412
1014,-28.4134,-16.0848,67.2859,47.5841,15.0374,-99.5945
1015,-28.5056,-16.1877,67.5094,47.8817,14.8495,-99.1547
1016,-28.5776,-16.1968,67.6805,48.122,14.679,-98.8666
1017,-28.7243,-16.1765,67.6102,48.4878,14.6175,-98.6961
1018,-28.8343,-16.1145,67.7542,48.7923,14.5696,-98.6003
1019,-29.0086,-15.8463,67.5275,49.4269,16.5259,-100.116
1020,-31.3224,-17.3306,70.7966,49.4531,19.4757,-102.302
1021,-32.5547,-17.848,72.4669,50.4686,18.3319,-101.924
1022,-31.6795,-16.066,70.3391,52.3751,10.7915,-97.8804
1023,-33.9811,-19.2325,73.7571,52.3677,15.5601,-101.236
1024,-34.1163,-17.7463,73.3304,51.0366,21.0828,-105.355
1025,-33.6979,-17.1398,73.2073,53.0003,13.6183,-101.249
1026,-34.1333,-16.5836,74.1628,52.3861,14.8757,-103.133
1027,-34.6821,-17.6786,74.0998,50.4337,21.4271,-108.467
1028,-34.5711,-16.7998,73.9884,50.0248,20.8228,-109.133
1029,-33.8248,-16.24,74.5813,50.4045,20.2054,-108.369
1030,-33.9364,-16.5191,74.1648,50.6449,18.5287,-107.518
1031,-33.8182,-16.4859,74.2122,50.273,18.5305,-107.944
1032,-33.6486,-16.5006,74.0777,50.1142,18.2109,-107.804
1033,-33.7275,-16.6526,74.1582,50.1694,17.8946,-107.455
1034,-33.72,-16.5534,73.9818,50.2222,17.9265,-107.447
1035,-33.725,-16.4772,74.0656,50.3601,17.9351,-107.409
1036,-33.8071,-16.2007,74.1179,50.5252,18.0703,-107.48
1037,-33.989,-15.8427,74.0708,50.8519,18.4199,-107.67
1038,-34.1658,-15.7653,74.2158,51.2975,18.1071,-107.367
1039,-34.378,-15.8317,74.4072,52.0106,17.7249,-106.842
1040,-34.6197,-15.8923,74.5964,52.3102,18.2197,-106.965
1041,-35.4392,-17.327,75.2746,53.0809,19.9587,-107.96
1042,-36.3841,-16.074,76.5396,56.4119,17.8772,-106.984
1043,-38.0563,-17.2437,77.6627,55.5332,23.3977,-110.464
1044,-38.5562,-16.5879,77.5652,55.9533,24.7752,-111.442
1045,-38.5562,-16.5879,77.5652,55.9533,24.7752,-111.442
1046,-37.6967,-16.2875,77.3546,58.0908,18.6241,-108.603
1047,-37.2483,-14.6668,75.0217,56.6811,23.0758,-111.302
1048,-37.8682,-15.9969,76.5407,57.7406,20.0323,-109.515
1049,-38.3676,-14.6252,75.7816,58.7003,17.215,-108.561
1050,-39.0737,-17.8207,78.0914,58.7147,22.4159,-111.984
1051,-40.6872,-18.2813,77.4183,57.8797,26.6957,-114.358
1052,-42.1681,-17.0596,78.1524,60.4454,22.8721,-112.533
1053,-42.8281,-17.953,80.3185,59.7787,27.3084,-115.101
1054,-43.5754,-17.3267,79.2755,60.7751,23.7154,-114.129
1055,-43.7777,-17.1426,79.6287,61.5634,25.4481,-115.847
1056,-44.1393,-17.0459,80.3719,61.7056,26.7164,-116.764
1057,-43.9875,-17.5209,80.3646,62.2059,26.0934,-116.531
1058,-44.0912,-16.4628,79.4989,62.4896,24.4604,-115.533
1059,-44.0918,-17.3616,80.103,62.2265,25.7657,-116.136
1060,-44.0596,-17.6584,80.141,62.3571,25.5927,-115.826
1061,-43.9435,-17.3075,79.7529,63.0348,21.8271,-112.968
1062,-43.7823,-17.3816,79.8864,62.4585,24.8037,-114.095
1063,-43.746,-16.6864,79.8823,63.1945,20.7172,-111.295
1064,-43.7058,-17.0581,79.5583,62.9028,23.4985,-112.466
1065,-43.6328,-17.1599,79.6425,63.1091,23.1134,-111.851
1066,-43.5099,-17.071,79.5848,63.4289,22.4966,-110.954
1067,-43.495,-17.1734,79.5744,63.6971,22.0012,-110.177
1068,-43.4777,-17.2608,79.5633,63.9243,21.6413,-109.572
1069,-43.4471,-17.288,79.4072,65.0837,16.2667,-106.112
1070,-43.4072,-17.5487,80.0414,65.1442,15.7225,-105.444
1071,-43.3201,-17.8225,79.2761,66.3701,14.6203,-102.239
1072,-42.8945,-17.9702,80.4034,67.3788,11.5571,-98.5892
1073,-43.3279,-18.8699,81.4811,67.8223,9.71553,-96.2033
1074,-43.3951,-18.6923,80.8862,68.4634,7.64583,-93.4968
1075,-42.9862,-18.1475,80.8372,69.0004,5.58077,-91.7221
1076,-43.5085,-18.8972,81.6148,69.1354,5.09855,-90.78
1077,-42.9004,-18.3208,81.2769,69.436,3.44527,-89.859
1078,-43.4448,-18.7952,81.4324,69.2615,1.23936,-89.2491
1079,-43.244,-18.5811,81.4304,69.3898,3.4345,-89.784
1080,-43.2181,-18.3554,81.3653,69.4482,2.83026,-89.3585
1081,-43.1887,-18.001,81.5147,69.3106,2.95647,-89.6368
1082,-42.9734,-16.6512,80.9681,68.5385,3.82224,-91.9482
1083,-43.1314,-16.5152,81.356,68.0257,3.99665,-93.126
1084,-43.0782,-16.7885,81.0581,67.844,5.97562,-94.2933
1085,-43.2699,-16.8306,80.9845,67.3142,6.57305,-95.6731
1086,-43.4763,-17.7319,81.7773,66.9127,8.7493,-97.2354
1087,-43.6723,-17.5124,81.6603,66.3261,10.2843,-99.2979
1088,-43.6582,-16.5873,80.5719,65.99,10.9186,-100.397
1089,-43.4381,-16.2233,80.7806,65.8336,10.8166,-101.27
1090,-43.4787,-16.3814,80.7257,65.1421,15.2515,-103.352
1091,-43.4908,-16.0988,81.0316,65.3324,13.0483,-102.587
1092,-43.4916,-16.1358,80.9303,65.0417,13.6378,-103.343
1093,-43.5214,-16.3261,80.8858,64.1003,18.869,-106.336
1094,-43.6017,-16.533,80.8433,63.7946,21.0444,-107.891
1095,-43.7282,-15.9362,81.1737,63.8921,18.0511,-108.876
1096,-44.2013,-15.9443,81.8451,63.6999,20.361,-111.049
1097,-44.707,-15.4085,82.0657,63.4494,23.5782,-113.381
1098,-45.6434,-16.7707,81.6612,63.7082,21.9879,-113.492
1099,-45.9936,-15.5224,81.2639,63.9393,22.646,-114.382
1100,-47.1522,-15.2993,82.6002,65.1851,25.8302,-115.413
1101,-47.9178,-14.7582,81.5799,66.1789,24.3413,-114.903
1102,-48.3332,-13.7993,81.3089,67.0383,24.9926,-114.81
1103,-49.0329,-15.8902,82.8042,67.6775,27.8509,-115.698
1104,-50.0689,-15.4746,82.8621,68.4901,28.1359,-116.034
1105,-50.5524,-15.8925,82.4468,69.8196,26.6643,-115.789
1106,-50.7616,-14.8337,82.4301,70.4138,28.9021,-117.151
1107,-51.3423,-15.1886,82.6982,70.8463,28.283,-117.261
1108,-51.2661,-15.3512,82.4001,71.2598,27.6454,-116.872
1109,-50.9244,-14.8664,81.5342,71.6291,26.9244,-115.649
1110,-50.9403,-16.1067,81.6737,72.2496,22.2693,-113.721
1111,-51.0765,-15.9394,81.9165,72.1021,26.5075,-114.371
1112,-51.0448,-16.1532,81.9854,72.2556,26.3527,-113.985
1113,-51.0343,-16.6123,82.2626,72.373,26.4443,-113.745
1114,-51.1583,-16.8454,82.3285,72.4336,26.111,-113.607
1115,-51.1701,-16.5502,82.496,72.4007,26.1575,-113.654
1116,-51.2423,-16.2467,82.645,72.3954,26.3074,-113.766
1117,-51.6318,-14.55,82.5873,72.9973,26.3384,-114.257
1118,-51.8527,-14.9069,82.1539,73.9303,23.9486,-113.538
1119,-53.8224,-14.8349,84.0045,76.4889,31.3347,-113.646
1120,-55.3294,-16.8499,84.5746,78.5239,31.4355,-112.904
1121,-56.6886,-17.0807,82.7596,80.2839,21.9542,-111.298
1122,-57.2333,-17.7997,82.683,81.237,26.1974,-111.146
1123,-57.2333,-17.7997,82.683,81.237,26.1974,-111.146
1124,-57.2333,-17.7997,82.683,81.237,26.1974,-111.146
1125,-57.2333,-17.7997,82.683,81.237,26.1974,-111.146
1126,-57.2812,-15.2006,83.6238,80.8993,27.4297,-111.42
1127,-57.5461,-14.9359,83.4644,81.0818,26.5988,-111.194
1128,-58.4177,-15.2653,83.1433,82.435,22.7075,-110.012
1129,-58.4766,-14.2471,82.1713,82.8972,30.4358,-109.622
1130,-58.1627,-13.7472,83.3396,82.2827,23.2359,-110.253
1131,-58.3597,-14.5055,82.586,82.697,25.1304,-109.714
1132,-58.2498,-14.315,82.7666,82.679,25.0047,-109.631
1133,-58.3042,-14.2022,82.8723,82.6599,24.3619,-109.473
1134,-58.4679,-13.8836,82.7231,82.6465,25.1709,-109.409
1135,-58.4923,-13.7271,82.9136,82.6108,25.7181,-109.54
1136,-58.542,-13.582,83.7293,82.218,31.7031,-110.63
1137,-59.129,-13.9183,84.4162,82.8441,30.0673,-111.086
1138,-60.3577,-13.5389,82.2821,83.8053,25.5937,-110.863
1139,-60.0408,-12.7474,84.0148,83.5771,29.1111,-111.43
1140,-60.1439,-14.2552,84.3123,83.8794,27.5478,-111.396
1141,-60.8543,-13.4017,83.0341,84.0499,27.5555,-110.985
1142,-60.6196,-13.4926,83.7564,83.9851,28.7136,-111.216
1143,-60.896,-13.5155,83.9071,84.0672,29.0894,-111.179
1144,-61.2933,-13.0825,83.9803,84.183,29.4565,-111.156
1145,-61.4191,-12.7128,83.9816,84.3053,29.5771,-111.194
1146,-61.864,-12.7232,83.2756,85.2978,28.9773,-111.018
1147,-62.2511,-13.304,84.1353,85.589,24.2259,-111.525
1148,-62.583,-12.2527,83.5921,87.0021,31.6779,-109.427
1149,-62.3932,-13.8574,84.547,86.9961,21.269,-109.397
1150,-63.3218,-14.0197,83.5546,87.7639,22.3814,-107.24
1151,-63.4458,-13.9138,83.0575,88.3033,20.0228,-106.385
1152,-62.817,-12.6712,83.7866,88.3393,28.4141,-105.913
1153,-62.8383,-14.2958,84.6334,87.4085,24.956,-105.735
1154,-63.847,-14.1471,83.0018,86.7314,17.8804,-105.771
1155,-63.8188,-13.9846,82.8107,86.4161,18.2622,-105.713
1156,-63.234,-13.0785,84.6489,85.9751,22.5954,-105.763
1157,-63.2662,-15.287,84.3462,86.0705,18.2028,-105.637
1158,-63.9573,-13.6821,83.8499,84.7658,20.3259,-105.206
1159,-63.3828,-15.115,85.6582,84.1972,20.6329,-105.475
1160,-63.7228,-15.6355,85.7093,83.689,16.8018,-105.262
1161,-64.0269,-13.4553,83.9179,83.452,18.3803,-105.013
1162,-63.813,-14.2411,84.8496,82.8357,19.8583,-105.066
1163,-63.9711,-15.22,86.0674,82.2694,16.427,-105.164
1164,-64.1773,-15.0403,85.2172,82.1204,14.5846,-104.781
1165,-63.9064,-14.2392,85.459,82.1389,15.7408,-104.874
1166,-63.7848,-13.3911,85.363,81.2302,18.3766,-104.927
1167,-64.2102,-14.492,85.3968,79.9744,12.1176,-104.284
1168,-63.8936,-13.9327,85.4784,79.4311,17.7812,-104.812
1169,-63.7175,-14.9264,86.8265,78.571,17.0573,-104.902
1170,-64.8567,-15.3517,85.3941,78.0799,11.6463,-104.137
1171,-64.6278,-14.993,85.5134,77.265,11.7919,-104.055
1172,-63.9008,-13.4604,86.759,76.6384,15.3278,-104.729
1173,-64.0514,-13.5509,86.8939,76.3596,13.2504,-104.429
1174,-64.1245,-15.4609,86.9487,76.6527,11.9635,-104.314
1175,-64.1886,-14.0557,86.1071,76.6001,11.8625,-104.125
1176,-64.2166,-14.108,86.0383,76.5076,11.3187,-104.04
1177,-64.451,-14.7712,84.894,79.0127,11.0609,-103.587
1178,-64.2109,-13.7894,84.6406,80.602,13.2004,-103.629
1179,-64.1284,-14.9887,86.4588,80.4167,13.4658,-103.834
1180,-64.4766,-14.8539,85.9772,80.528,10.4674,-103.478
1181,-64.2011,-14.2212,85.4871,80.5538,12.8433,-103.657
1182,-64.1939,-14.372,85.6423,80.7063,12.8978,-103.63
1183,-64.2045,-14.2632,85.639,80.7587,12.669,-103.634
1184,-64.207,-14.2664,85.6111,80.8727,12.4835,-103.697
1185,-64.1797,-14.2312,85.633,80.9424,12.5405,-103.798
1186,-64.1602,-14.0731,85.6355,81.051,12.4778,-104.011
1187,-64.6823,-14.9309,85.0751,82.2255,9.16862,-104.144
1188,-64.2675,-13.3195,86.0533,82.5279,15.5086,-104.766
1189,-64.8966,-13.6921,86.7061,82.6036,14.3457,-105.272
1190,-65.7964,-13.522,85.8528,83.3048,9.87324,-104.672
1191,-67.2795,-12.4376,84.7096,83.7665,10.0089,-104.137
1192,-66.2566,-13.7887,85.8344,83.7986,12.9393,-104.316
1193,-66.8375,-13.0508,85.7649,83.624,11.6572,-104.353
1194,-67.1854,-13.0384,85.6539,83.8277,11.3414,-104.18
1195,-67.3904,-13.1324,85.6537,83.976,11.0227,-104.048
1196,-67.7226,-13.3516,85.7553,84.064,10.5422,-103.862
1197,-67.6773,-13.3966,85.8189,84.0786,10.8872,-103.818
1198,-67.7378,-13.3321,85.9439,84.0466,11.2808,-103.764
1199,-67.8438,-13.4467,85.814,84.0796,11.2097,-103.693
1200,-67.9588,-13.225,85.6792,84.1669,11.4975,-103.648
1201,-67.9648,-13.1173,85.6734,84.2821,11.5639,-103.633
1202,-67.9727,-13.0226,85.5933,84.5372,11.2171,-103.567
1203,-67.9699,-13.1069,85.5758,84.7205,11.0335,-103.53
1204,-67.8922,-13.3077,85.6082,84.9651,10.8898,-103.467
1205,-67.8599,-13.0574,85.5929,85.0562,10.9114,-103.458
1206,-67.9315,-13.2606,85.5967,85.3187,10.9327,-103.369
1207,-67.9486,-13.1061,85.6755,85.2805,10.8674,-103.339
1208,-68.0375,-13.243,85.9387,84.972,10.7497,-103.304
1209,-67.5812,-13.0537,87.084,83.2094,10.2527,-103.512
1210,-68.463,-13.5484,85.903,82.5044,7.51237,-103.287
1211,-68.7877,-11.8955,84.9277,82.1462,6.81734,-103.187
1212,-67.7296,-12.5279,87.375,81.6482,9.88324,-103.555
1213,-68.104,-13.5785,87.6499,80.7452,8.12628,-103.449
1214,-68.6229,-12.338,85.7649,80.7175,7.0875,-103.06
1215,-68.1946,-11.9785,86.3022,80.3604,8.36392,-103.252
1216,-68.3755,-13.4255,86.8458,80.1984,8.09553,-103.188
1217,-68.3496,-13.3816,86.8218,80.0007,7.93427,-103.142
1218,-68.3992,-13.1198,86.8871,79.69,7.74855,-103.062
1219,-68.4339,-13.1237,86.8555,79.523,7.20454,-102.993
1220,-68.321,-13.2334,86.7908,79.3426,6.68841,-102.941
