,X,Y,Z,Roll,Pitch,Yaw
826,-15.3238,-60.2927,153.174,-33.2138,-50.1814,80.2362
827,-15.1653,-60.568,153.417,-28.2466,-49.2552,80.1382
828,-15.222,-60.8931,152.806,-14.8404,-51.9389,63.706
829,-15.1109,-61.0757,152.38,-21.1667,-50.4908,72.4323
830,-15.4969,-61.733,152.606,-29.194,-47.6341,83.3702
831,-15.1246,-61.2504,152.457,-22.911,-50.097,74.523
832,-15.0887,-61.3034,152.407,-23.2459,-49.9658,75.046
833,-15.1766,-61.5054,152.669,-23.8225,-49.8552,75.8246
834,-15.2113,-61.6181,152.847,-23.7803,-49.9256,75.6679
835,-15.3424,-61.9192,153.34,-24.081,-49.8943,75.8966
836,-15.5626,-62.3779,153.929,-12.2638,-51.1913,59.5552
837,-15.5926,-62.5162,154.734,-9.07659,-51.1282,55.1256
838,-15.5894,-62.1656,154.759,-1.46711,-50.3869,43.3715
839,-15.4908,-61.817,154.8,2.00778,-49.4584,38.061
840,-15.1445,-62.3028,155.42,4.22258,-47.9029,33.2662
841,-14.7351,-61.6725,154.309,6.46119,-46.8732,28.9119
842,-14.5094,-61.649,153.876,16.4497,-42.5134,13.1208
843,-14.9045,-63.4744,156.146,15.6228,-42.2162,14.6203
844,-14.4995,-62.5089,155.384,14.3256,-41.5757,14.9955
845,-14.3995,-62.4795,154.862,17.7273,-40.3942,10.4368
846,-14.2639,-62.2922,155.385,16.5164,-41.4223,14.7271
847,-13.8706,-62.3429,155.233,22.2294,-41.0822,13.4093
848,-13.2673,-61.8106,153.472,26.3291,-39.8937,10.5064
849,-12.9897,-61.8273,154.528,30.3515,-38.0114,6.20394
850,-13.4034,-62.487,155.101,29.9781,-38.6442,7.76205
851,-12.9876,-63.0935,154.43,29.1352,-38.95,8.50745
852,-13.3716,-63.1186,154.651,31.8761,-37.0322,4.78081
853,-13.666,-63.0372,155.505,32.2885,-37.6402,6.99148
854,-13.5442,-63.035,156.009,30.4173,-39.9313,10.7159
855,-13.4678,-62.7084,154.923,31.2561,-38.5531,8.34663
856,-13.265,-62.2821,154.73,33.0671,-36.964,5.17668
857,-13.0336,-62.2702,154.258,40.6021,-26.7095,-10.6389
858,-12.9608,-62.0563,153.994,39.716,-27.6527,-9.90893
859,-12.8579,-62.1361,154.26,40.3764,-26.7249,-10.5141
860,-12.8241,-62.3587,154.288,41.319,-25.0179,-12.6396
861,-12.8222,-62.506,154.281,41.4707,-24.8102,-12.8526
862,-12.8475,-62.5151,154.232,41.8516,-24.7158,-12.8665
863,-12.8311,-62.3676,154.172,42.0091,-25.2284,-12.3322
864,-13.0644,-63.1202,154.153,43.778,-26.6321,-11.2652
865,-13.2223,-63.3928,154.445,44.9147,-26.0894,-11.9726
866,-13.1767,-63.395,155.471,46.6488,-23.6524,-13.8621
867,-13.2631,-63.3964,154.943,44.8359,-29.0349,-9.96408
868,-13.7265,-64.1818,156.33,46.2384,-26.9537,-11.4788
869,-13.6637,-64.3026,156.033,46.5763,-26.4257,-12.57
870,-13.8289,-64.7771,156.152,47.0021,-25.867,-13.0568
871,-14.1482,-65.3085,156.483,47.3043,-25.9952,-13.101
872,-14.2638,-65.6732,156.848,47.713,-25.6075,-13.5177
873,-14.515,-65.9718,157.081,47.9574,-25.7863,-13.5043
874,-15.2937,-66.8939,157.922,47.385,-27.9162,-12.1803
875,-16.1824,-67.8565,159.582,48.2363,-28.3255,-12.9411
876,-16.3853,-68.31,160.502,48.4412,-28.317,-14.0393
877,-16.7979,-69.0725,161.09,46.9467,-31.1384,-11.5202
878,-16.5349,-68.5719,160.409,47.9239,-28.63,-13.2529
879,-16.5579,-68.7695,160.572,47.9115,-28.4274,-13.4558
880,-16.5186,-68.7525,160.604,47.2347,-29.1454,-12.5593
881,-16.4533,-68.7231,160.465,46.8389,-29.0931,-12.2655
882,-16.4063,-68.5575,160.405,45.8604,-29.7056,-11.2354
883,-15.077,-65.8659,159.408,39.6396,-34.5238,-3.04031
884,-14.4855,-65.4908,157.987,39.7072,-32.8023,-4.54233
885,-14.1832,-64.778,157.55,39.5718,-32.0097,-4.80517
886,-13.7848,-64.4385,157.227,39.3541,-31.5566,-4.8168
887,-13.3068,-63.2045,156.399,37.7293,-32.3559,-3.05281
888,-12.8064,-62.7186,154.697,37.7499,-30.436,-4.44605
889,-12.3678,-61.8937,153.736,37.0705,-30.3584,-3.2708
890,-12.1713,-60.8735,154.281,33.9138,-34.4785,3.00118
891,-12.0147,-60.8561,153.734,32.0634,-35.6925,5.63886
892,-12.1363,-61.3355,153.667,36.6119,-29.6734,-3.0749
893,-11.456,-60.3448,152.94,34.7304,-32.7043,0.956303
894,-11.6197,-60.9334,153.708,37.4152,-28.5336,-2.6842
895,-10.8739,-60.4728,152.563,37.3037,-29.667,-2.35203
896,-11.1152,-60.7325,153.379,40.0929,-26.6396,-5.52259
897,-10.7429,-59.9041,152.264,36.2943,-30.8659,-0.41691
898,-10.7432,-59.9466,152.009,37.4594,-29.7092,-2.23717
899,-10.8546,-60.1898,152.105,37.981,-29.6091,-2.63686
900,-10.6332,-60.327,151.13,37.4717,-32.3526,-0.58911
901,-11.3875,-61.6863,153.378,38.3911,-33.329,1.0813
902,-11.246,-62.5723,152.199,44.5568,-22.8114,-10.4325
903,-11.3066,-62.9008,153.818,44.4928,-25.5864,-7.84854
904,-10.6854,-62.9197,150.022,41.3405,-27.6303,-6.04444
905,-11.2329,-62.667,150.17,43.3876,-24.7949,-8.86561
906,-11.3715,-62.8371,151.646,43.3183,-26.402,-7.31853
907,-11.6897,-62.9642,151.694,42.8178,-27.9043,-5.86116
908,-11.7929,-62.8804,151.964,43.2911,-27.9841,-6.09457
909,-12.2746,-63.3219,151.934,42.9813,-30.01,-4.95379
910,-13.4394,-64.9958,155.472,46.2556,-27.9199,-8.17736
911,-13.2702,-65.2867,155.016,44.0351,-32.8051,-4.25589
912,-13.2488,-65.4203,155.22,50.7341,-20.0801,-15.1273
913,-13.5595,-65.7028,155.579,45.4225,-33.5004,-3.65655
914,-13.2959,-65.3633,155.786,48.2153,-29.5595,-7.43242
915,-13.6372,-65.8965,154.841,51.1341,-21.5391,-13.7526
916,-13.4889,-65.5448,154.542,49.2012,-26.2135,-10.2687
917,-13.6373,-65.6508,154.728,49.5844,-27.1611,-9.84071
918,-13.7202,-65.8086,154.758,49.9765,-27.1751,-10.1191
919,-13.7119,-65.9441,155.011,50.3568,-27.4181,-10.3031
920,-13.7588,-65.9551,155.196,50.6719,-27.8996,-10.4494
921,-13.7221,-66.0992,155.396,51.4059,-26.7603,-11.6224
922,-13.7326,-66.1021,155.597,51.31,-27.4452,-11.0489
923,-13.735,-66.2265,155.777,51.2849,-27.9467,-10.6095
924,-13.6806,-66.3067,155.773,51.5495,-27.6767,-10.8886
925,-13.7789,-66.4389,155.794,51.2837,-28.9001,-10.0759
926,-13.8299,-66.4564,155.835,50.719,-30.8292,-8.80337
927,-14.1412,-66.3403,155.809,48.6274,-34.601,-5.8729
928,-14.0838,-66.764,155.977,49.8289,-33.6711,-7.01942
929,-14.069,-66.7901,156.176,50.4705,-32.6914,-8.11348
930,-14.1218,-66.7829,156.803,49.0604,-35.4725,-5.703
931,-13.9687,-67.3182,157.787,53.5909,-28.8628,-11.7025
932,-14.4849,-67.7952,158.48,53.285,-30.4176,-10.1625
933,-14.4374,-67.4399,156.912,49.8635,-35.5765,-6.15667
934,-14.6511,-67.6414,157.412,50.1497,-35.5446,-6.51802
935,-15.3478,-68.059,158.618,53.7683,-27.1078,-13.7331
936,-15.4717,-67.6194,159.361,51.2666,-32.0132,-10.5548
937,-15.1843,-68.1573,157.495,43.0386,-42.7626,0.180269
938,-14.8397,-67.0776,156.616,44.0471,-40.1701,-2.62983
939,-14.6777,-67.4266,157.427,46.0083,-37.9155,-4.53026
940,-12.9325,-65.2032,154.674,41.7745,-37.8576,2.17101
941,-12.1402,-63.7809,154.078,43.4213,-33.3736,-0.969027
942,-12.9627,-63.9266,156.379,45.086,-31.5703,-1.82609
943,-12.4054,-63.0364,155.352,39.2807,-38.5176,6.79331
944,-12.5235,-63.685,154.672,38.2837,-39.1834,7.56097
945,-12.2557,-62.9055,154.933,41.0374,-35.3784,3.20926
946,-11.8526,-62.1832,154.355,39.5439,-36.0804,4.71129
947,-11.6497,-61.8519,153.858,38.3891,-36.7163,5.87978
948,-11.4486,-61.6309,153.616,38.2678,-36.5048,5.58177
949,-12.5199,-63.6083,155.917,43.1911,-33.4853,-1.06491
950,-13.8768,-66.2321,156.254,34.8059,-46.1832,10.6922
951,-14.1927,-65.7306,157.527,47.9363,-30.2715,-9.19439
952,-14.9773,-66.4613,158.816,47.2502,-32.8145,-7.51335
953,-15.0164,-67.1422,156.772,36.9328,-45.0096,6.42514
954,-15.0044,-66.8983,157.138,40.4463,-42.3992,0.373978
955,-15.8764,-67.5344,159.843,46.7007,-35.244,-8.49201
956,-16.1979,-67.6601,159.777,43.603,-39.8244,-4.70655
957,-15.8181,-67.6369,159.022,42.2531,-40.9549,-3.85972
958,-15.9203,-67.5448,159.303,43.7434,-39.073,-5.84301
959,-15.871,-67.8832,159.004,43.4437,-39.2827,-5.90415
960,-15.8953,-68.0063,159.03,42.9263,-39.8862,-4.96119
961,-15.795,-67.9593,159.13,43.3139,-39.3373,-5.38461
962,-15.7927,-67.9352,159.07,42.404,-40.3114,-3.86982
963,-15.658,-67.6127,158.834,42.1487,-40.2538,-3.67915
964,-15.5559,-67.3658,158.46,42.2591,-38.4636,-6.14829
965,-16.0189,-67.3275,159.711,42.105,-38.2501,-6.45363
966,-15.6402,-66.5116,158.385,36.2443,-43.4704,0.669492
967,-15.673,-67.0302,157.865,33.2602,-45.2228,4.24191
968,-15.7941,-66.9841,158.855,37.5584,-42.0108,-1.18636
969,-15.9877,-67.04,158.085,28.2382,-45.9093,7.00703
970,-16.0472,-66.9854,157.832,25.6387,-45.5805,6.66041
971,-16.3577,-67.4885,159.477,27.2634,-43.0139,1.21997
972,-16.6526,-67.4613,159.619,23.0718,-43.2005,2.63439
973,-16.256,-66.6822,157.235,17.6165,-44.9294,8.05852
974,-16.0935,-66.8566,156.925,19.4763,-43.135,3.10269
975,-16.6551,-68.2173,160.078,22.8239,-41.3692,-1.29345
976,-16.9745,-67.7185,159.304,17.4538,-43.9385,5.36231
977,-16.6455,-66.874,156.553,19.7712,-42.937,0.589639
978,-16.9595,-67.6097,158.824,25.3805,-40.8858,-6.61642
979,-17.3337,-68.0458,158.917,17.3969,-44.4493,4.39459
980,-17.2988,-68.0455,158.908,18.7065,-44.3128,2.58387
981,-17.4953,-68.1172,159.043,18.5375,-44.8393,2.85296
982,-17.6318,-68.1439,159.211,18.3967,-45.4033,3.15548
983,-17.7707,-68.3007,159.235,18.2283,-45.8052,3.44385
984,-17.7889,-68.4058,159.708,18.7806,-45.9853,2.8553
985,-18.0667,-69.7801,161.181,21.6701,-45.4171,-0.374212
986,-18.2635,-69.944,161.159,17.9035,-46.9695,4.40785
987,-18.4079,-70.495,161.872,16.1841,-47.6987,6.74288
988,-18.9637,-71.8075,164.752,17.7284,-47.3353,6.05476
989,-19.1263,-71.5114,165.003,16.2698,-48.1414,8.23497
990,-19.1446,-71.3169,164.34,13.3382,-49.3286,11.9738
991,-19.1875,-71.1869,164.27,10.5481,-50.6431,16.1658
992,-19.1941,-71.0522,164.218,8.40807,-51.362,19.1879
993,-19.078,-71.1144,164.041,6.16266,-51.9215,22.2608
994,-18.926,-70.9733,164.241,6.60261,-51.8594,21.7394
995,-18.8262,-71.0128,164.209,5.57777,-51.7259,22.8573
996,-18.4137,-71.0555,164.335,4.65571,-49.8989,25.5958
997,-17.815,-69.7151,162.066,3.38515,-49.9243,27.7943
998,-18.5958,-70.0662,164.698,8.52466,-49.2577,27.293
999,-17.1668,-68.1874,162.614,8.14494,-49.5828,29.2895
1000,-16.422,-67.0521,159.802,10.1128,-49.3255,30.11
1001,-16.393,-67.2597,162.583,28.045,-43.1989,8.83602
1002,-16.3735,-67.0285,160.62,11.7931,-49.7316,32.1589
1003,-15.0735,-67.2917,159.479,16.7592,-48.9498,27.4622
1004,-14.8737,-67.5329,161.312,27.4045,-45.6302,18.07
1005,-15.4112,-67.8707,162.54,29.41,-44.9716,17.7102
1006,-14.9336,-66.5311,159.597,19.8595,-49.1848,29.8522
1007,-15.3612,-67.1393,161.188,32.7133,-43.147,14.3063
1008,-15.0009,-66.7202,159.636,25.842,-46.6762,21.9691
1009,-14.0374,-65.7549,157.771,34.1045,-39.9922,8.18061
1010,-14.3424,-65.7785,159.792,42.1984,-31.0791,-4.07865
1011,-14.5699,-66.118,160.087,44.4001,-28.5786,-7.1352
1012,-14.6488,-65.9592,159.514,44.8348,-27.8354,-8.00732
1013,-13.9328,-65.4788,157.153,43.6846,-28.35,-8.86981
1014,-13.623,-65.9731,157.207,46.8804,-26.3401,-11.007
1015,-14.6697,-65.8535,159.194,48.3737,-27.2759,-9.65281
1016,-13.6604,-65.2238,156.912,49.172,-29.692,-8.55595
1017,-13.9073,-65.1426,158.448,51.4229,-28.8651,-9.2128
1018,-14.5178,-65.446,158.853,50.8663,-33.2983,-5.76904
1019,-14.5178,-65.446,158.853,50.8663,-33.2983,-5.76904
1020,-14.5178,-65.446,158.853,50.8663,-33.2983,-5.76904
1021,-15.328,-68.5741,160.731,55.8893,-27.2101,-13.851
1022,-15.328,-68.5741,160.731,55.8893,-27.2101,-13.851
1023,-16.0691,-69.8569,158.722,44.276,-45.5264,-0.0920619
1024,-16.4458,-70.0064,162.524,56.6592,-22.8417,-19.6252
1025,-17.2522,-70.5349,164.475,55.7649,-25.6249,-18.8401
1026,-17.3594,-70.71,160.927,47.5967,-36.2251,-11.6373
1027,-18.1694,-71.7496,164.385,48.3207,-33.1888,-13.784
1028,-17.6722,-70.8625,161.568,44.809,-35.8541,-10.4355
1029,-15.5221,-69.3313,159.422,47.7803,-35.6739,-9.05409
1030,-15.5561,-68.3166,161.315,53.775,-30.4201,-9.06656
1031,-14.808,-67.6551,161.458,56.1249,-26.206,-10.6816
1032,-13.5275,-67.4277,156.648,40.7709,-47.6151,11.1297
1033,-13.2631,-66.0924,156.261,40.1895,-39.9413,6.16533
1034,-12.6757,-64.2907,157.209,44.1537,-30.8379,-2.90386
1035,-12.1142,-62.108,154.834,36.6379,-36.6614,6.80865
1036,-12.1142,-62.108,154.834,36.6379,-36.6614,6.80865
1037,-9.96355,-58.7195,151.656,31.8705,-37.3134,13.6485
1038,-8.24165,-55.9344,149.022,32.5537,-34.1179,10.9491
1039,-7.59763,-53.761,147.042,32.3575,-32.7289,9.50102
1040,-7.7876,-53.3652,147.106,34.5173,-29.6914,5.49611
1041,-7.83391,-52.7337,146.295,35.082,-28.6244,4.07901
1042,-7.86919,-52.8318,144.865,30.6091,-33.6979,11.656
1043,-7.69324,-52.747,142.887,29.0954,-35.327,13.8017
1044,-8.73598,-53.0546,143.524,32.3356,-33.015,9.76985
1045,-8.76915,-52.7386,139.735,23.1511,-41.3377,24.379
1046,-8.05405,-52.781,137.461,22.8483,-42.2845,24.3924
1047,-8.98868,-52.5143,139.457,38.7637,-27.2836,-0.510528
1048,-9.00866,-52.3508,137.84,33.189,-33.0724,7.55987
1049,-8.83974,-52.4134,137.905,34.1228,-32.9115,7.20435
1050,-7.82488,-51.4792,134.484,33.5035,-35.4743,9.64149
1051,-8.68448,-50.8139,136.869,38.5285,-32.424,5.2096
1052,-8.57652,-51.7284,136.936,44.4337,-29.4181,1.28343
1053,-6.48456,-52.2065,132.429,27.3248,-47.7016,26.5176
1054,-8.11236,-52.153,136.417,48.5742,-24.8734,-2.91848
1055,-8.06051,-52.7898,134.959,44.9035,-30.7444,2.60304
1056,-8.17305,-52.9215,135.384,46.0983,-29.3117,1.31326
1057,-8.29393,-53.0285,135.352,44.8969,-32.5072,4.44018
1058,-9.2179,-52.6843,136.664,36.0849,-41.5636,16.828
1059,-8.50895,-51.4235,136.32,34.3977,-37.6483,12.8412
1060,-7.73,-50.7098,134.926,33.5301,-36.895,11.8833
1061,-8.22927,-50.2637,136.052,38.3007,-30.7498,3.88073
1062,-8.36759,-50.6388,135.556,29.7526,-39.4733,17.5249
1063,-8.34508,-50.8962,135.736,34.8234,-34.6977,9.52231
1064,-8.46862,-50.7923,135.509,33.6733,-35.1659,11.0189
1065,-8.53807,-50.745,135.183,33.0368,-35.3119,11.7652
1066,-8.35218,-49.5926,133.416,24.765,-40.5835,23.0199
1067,-9.21596,-49.9828,134.943,30.0226,-37.2106,18.4344
1068,-8.81552,-48.4997,134.711,30.8988,-36.1603,16.9123
1069,-7.11947,-47.0113,130.945,17.2734,-42.9341,32.3754
1070,-7.7574,-47.2996,132.157,29.0414,-36.3116,16.2441
1071,-7.60646,-46.9611,132.132,30.5573,-34.7749,13.5059
1072,-7.45306,-46.5462,131.787,31.2632,-33.767,11.9165
1073,-7.42019,-46.3893,131.292,33.1533,-30.9829,7.97387
1074,-7.59875,-46.2009,130.744,31.4942,-32.6402,10.8982
1075,-7.78982,-46.0308,130.076,29.1725,-34.666,14.8207
1076,-8.10153,-45.1604,128.437,21.5921,-39.4271,25.5443
1077,-8.10182,-45.2991,129.327,26.1531,-36.9908,20.0059
1078,-8.04077,-44.9032,129.19,24.5511,-38.1824,22.594
1079,-7.8344,-44.2282,128.829,25.9237,-37.0314,20.1914
1080,-7.4826,-43.8479,128.711,28.7553,-34.5251,15.1221
1081,-7.31246,-43.6389,128.757,29.6026,-33.6939,13.1361
1082,-7.40896,-43.9544,128.465,29.5128,-33.5913,12.7694
1083,-8.16976,-44.7077,129.092,28.312,-34.9091,14.5432
1084,-8.62887,-44.9235,129.115,26.2817,-36.5401,17.9077
1085,-8.66639,-43.0459,128.125,18.0565,-40.8325,28.4242
1086,-7.92431,-42.7498,127.283,14.7459,-41.82,32.2838
1087,-8.64694,-44.2029,129.214,24.6406,-37.1675,19.5289
1088,-8.39814,-43.7623,129.384,25.2445,-36.5636,18.0646
1089,-8.20139,-43.6684,129.254,25.9939,-35.7959,16.4645
1090,-7.88188,-43.6465,129.432,27.7471,-34.12,13.1572
1091,-7.97869,-43.7164,129.736,27.5866,-34.1503,13.4113
1092,-8.27919,-44.2704,127.689,14.9332,-40.1369,30.7593
1093,-8.59871,-44.1993,129.777,23.2718,-36.1212,19.5697
1094,-8.59488,-43.9986,129.649,20.3275,-37.6289,24.1064
1095,-8.27956,-43.2113,129.403,18.7257,-37.952,26.2038
1096,-8.05493,-42.8203,129.281,19.966,-36.8294,23.9312
1097,-7.66568,-42.2142,129.254,20.597,-36.0715,22.8178
1098,-7.42493,-41.7847,128.924,19.2791,-36.6155,24.8583
1099,-6.96465,-41.2574,127.24,15.245,-37.8371,29.1899
1100,-6.96465,-41.2574,127.24,15.245,-37.8371,29.1899
1101,-7.2051,-40.1306,126.717,23.8679,-32.542,17.208
1102,-7.02662,-38.7451,123.844,5.90304,-40.0155,42.7222
1103,-8.32953,-39.8651,126.173,20.6128,-34.8361,24.0222
1104,-7.87657,-38.1544,122.214,20.4622,-34.8501,21.5226
1105,-7.87657,-38.1544,122.214,20.4622,-34.8501,21.5226
1106,-7.87657,-38.1544,122.214,20.4622,-34.8501,21.5226
1107,-5.88828,-36.3137,120.014,20.8627,-33.5613,20.7362
1108,-5.77351,-36.5643,119.829,10.4603,-38.2146,39.0001
1109,-5.77351,-36.5643,119.829,10.4603,-38.2146,39.0001
1110,-5.77351,-36.5643,119.829,10.4603,-38.2146,39.0001
1111,-5.77351,-36.5643,119.829,10.4603,-38.2146,39.0001
1112,-2.61996,-33.371,110.296,15.6286,-32.7699,28.6129
1113,-5.8014,-35.3049,113.189,16.6861,-32.7627,31.8146
1114,-5.8014,-35.3049,113.189,16.6861,-32.7627,31.8146
1115,-5.8014,-35.3049,113.189,16.6861,-32.7627,31.8146
1116,-5.8014,-35.3049,113.189,16.6861,-32.7627,31.8146
1117,-2.24645,-31.3666,111.972,20.6091,-29.2553,22.946
1118,-1.11947,-31.8066,110.871,25.3349,-25.2731,9.7424
1119,-1.16897,-33.2157,108.839,19.0472,-29.0757,20.0782
1120,-4.9806,-33.858,111.563,18.6088,-28.6909,30.9251
1121,-1.77986,-30.5253,107.51,6.88311,-33.7029,44.7996
1122,-1.93251,-31.1899,109.471,14.4265,-31.3072,34.7536
1123,-1.64618,-30.4172,109.523,11.7994,-32.9258,39.6759
1124,-3.23271,-31.0853,111.501,11.7716,-31.8168,34.8044
1125,-3.23271,-31.0853,111.501,11.7716,-31.8168,34.8044
1126,-3.23271,-31.0853,111.501,11.7716,-31.8168,34.8044
1127,-4.48773,-31.5243,112.142,9.94626,-30.8473,29.0536
1128,-4.48773,-31.5243,112.142,9.94626,-30.8473,29.0536
1129,-4.48773,-31.5243,112.142,9.94626,-30.8473,29.0536
1130,-4.48773,-31.5243,112.142,9.94626,-30.8473,29.0536
1131,-4.48773,-31.5243,112.142,9.94626,-30.8473,29.0536
1132,-8.4317,-28.1855,108.524,-19.5187,-34.7147,48.3575
1133,-8.62572,-28.0491,109.583,-18.828,-34.7451,48.0875
1134,-8.63575,-27.8508,109.211,-19.7351,-34.5785,49.2039
1135,-8.52554,-27.7417,109.177,-19.6066,-34.8705,48.5759
1136,-8.39711,-27.4989,109.248,-18.5676,-35.4437,46.647
1137,-8.47195,-26.2528,109.382,-17.2791,-36.3928,42.7278
1138,-8.47195,-26.2528,109.382,-17.2791,-36.3928,42.7278
1139,-10.8359,-33.1787,114.735,-21.5712,-38.3674,44.3506
1140,-10.8359,-33.1787,114.735,-21.5712,-38.3674,44.3506
1141,-10.159,-31.6642,115.903,-29.1515,-36.6339,54.1212
1142,-10.159,-31.6642,115.903,-29.1515,-36.6339,54.1212
1143,-10.7755,-31.4498,116.299,-24.2253,-38.5461,46.7679
1144,-11.2423,-33.1833,116.694,-24.7622,-38.424,47.5212
1145,-8.48851,-32.913,116.134,-16.6781,-37.2989,52.9134
1146,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1147,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1148,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1149,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1150,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1151,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1152,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1153,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1154,-6.43337,-33.7766,115.372,-1.69746,-38.05,42.8882
1155,-8.73174,-28.9683,114.724,-25.9967,-33.182,66.9896
1156,-9.54062,-31.7818,115.318,-13.0202,-38.2968,42.7451
1157,-10.1952,-32.7144,118.065,-14.2342,-39.08,42.1194
1158,-10.1952,-32.7144,118.065,-14.2342,-39.08,42.1194
1159,-10.1952,-32.7144,118.065,-14.2342,-39.08,42.1194
1160,-10.5918,-31.0835,116.13,-20.3636,-37.977,49.4936
1161,-10.8973,-30.8827,116.198,-21.0239,-38.1101,50.1686
1162,-10.9631,-31.6202,117.777,-17.5599,-41.3566,42.1402
1163,-10.9631,-31.6202,117.777,-17.5599,-41.3566,42.1402
1164,-11.8837,-31.1226,120.517,-27.4552,-38.2741,57.1264
1165,-10.8539,-33.294,118.599,-20.6284,-41.3929,45.1523
1166,-11.6811,-33.3178,119.893,-21.5402,-40.7577,47.5454
1167,-12.0873,-34.2755,120.414,-22.555,-40.1616,48.795
1168,-11.8571,-34.599,120.968,-9.50229,-38.5965,22.9306
1169,-11.3824,-34.7867,120.733,-8.40727,-36.8958,18.4352
1170,-10.6062,-33.5709,121.176,-13.2031,-35.1763,25.4554
1171,-9.86917,-34.7667,121.087,-3.98594,-35.2233,8.9726
1172,-9.4373,-33.4058,120.342,-7.97314,-34.9098,15.3222
1173,-9.94431,-34.2194,120.979,-10.8422,-34.5192,20.3977
1174,-9.72568,-33.658,120.573,-10.9818,-34.3582,20.6181
1175,-9.52977,-34.0612,120.085,-3.80513,-35.6381,23.8345
1176,-9.89373,-34.5603,120.677,-2.50057,-36.1191,27.0054
1177,-9.23775,-33.8237,119.913,-5.79401,-38.1191,36.6292
1178,-9.10753,-36.0573,119.826,-6.30783,-38.8771,39.6417
1179,-9.4628,-35.476,120.769,-9.00357,-39.4249,46.1819
1180,-9.75605,-36.8903,120.487,-6.46341,-40.374,44.1862
1181,-8.81399,-35.9932,119.529,-16.0049,-40.2315,59.3189
1182,-9.3197,-36.8938,120.005,-15.7897,-41.6115,61.2698
1183,-9.89733,-37.7129,120.644,-6.08623,-43.4426,49.2324
1184,-9.87307,-37.8235,120.499,-14.4743,-43.8301,63.0755
1185,-9.22175,-36.4015,118.333,-23.16,-41.3288,74.7933
1186,-9.51905,-36.5532,118.631,-19.298,-42.969,66.0397
1187,-13.962,-35.204,119.845,-37.3388,-41.0357,71.6274
1188,-14.2611,-34.2238,117.031,-40.4277,-42.3295,70.9965
1189,-14.2611,-34.2238,117.031,-40.4277,-42.3295,70.9965
1190,-14.6268,-36.21,118.775,-47.2767,-41.0337,76.7283
1191,-14.549,-36.8804,118.232,-50.0235,-38.8772,80.3042
1192,-15.0663,-37.5267,116.523,-41.7754,-46.8611,68.1224
1193,-14.9093,-36.3396,116.996,-46.0263,-43.1734,74.2326
1194,-15.0172,-36.8366,116.871,-46.1539,-43.4412,74.3115
1195,-15.0616,-36.9149,116.692,-46.9514,-43.3027,75.4474
1196,-15.2495,-36.8557,116.784,-48.8032,-42.7071,77.8896
1197,-15.3601,-36.8126,116.89,-49.0623,-43.1512,77.9705
1198,-15.6002,-37.0318,117.245,-49.3072,-44.0302,77.7507
1199,-15.76,-37.0715,117.386,-49.6125,-44.4943,77.7249
1200,-16.2737,-37.6113,117.8,-50.0227,-45.1851,77.5854
1201,-16.5145,-37.9827,117.971,-50.507,-45.3035,77.8114
1202,-16.7823,-38.4405,118.356,-51.1563,-45.2025,78.2391
1203,-16.8589,-38.6891,118.58,-51.603,-44.8264,78.6004
1204,-16.756,-38.4081,118.809,-51.6031,-44.5549,78.2984
1205,-16.6622,-37.9144,119.29,-45.1097,-48.7286,68.8025
1206,-15.3873,-37.7746,121.38,-44.735,-43.8236,67.0083
1207,-14.453,-36.6605,121.908,-44.3543,-41.2395,65.5563
1208,-14.8925,-36.1366,120.37,-35.1366,-45.3641,50.9618
1209,-15.0185,-36.2461,121.199,-32.8512,-45.1277,47.0771
1210,-14.9396,-37.0782,122.73,-35.7015,-42.9899,51.0791
1211,-14.6216,-36.6153,121.546,-37.2434,-42.5392,53.2539
1212,-14.5489,-36.2144,121.533,-37.1365,-42.1673,52.8495
1213,-14.5133,-36.3133,121.603,-37.0303,-41.9788,52.495
1214,-14.4959,-36.2465,121.622,-36.6339,-42.2014,51.8147
1215,-14.5266,-36.524,121.845,-37.0818,-41.9467,52.3434
1216,-14.6657,-36.2411,121.863,-37.3391,-41.8884,52.5752
1217,-14.6064,-36.2483,121.936,-37.2125,-42.1273,52.243
1218,-14.6644,-35.5739,121.963,-37.4338,-42.4652,52.4117
1219,-15.051,-35.1357,122.075,-38.4307,-42.5393,53.7662
1220,-18.6569,-37.734,125.91,-48.6164,-41.7456,66.6279
1221,-20.2584,-37.7296,126.635,-51.4552,-42.5781,69.0147
1222,-20.6944,-38.3641,126.462,-51.2891,-44.8511,67.8657
1223,-21.2515,-38.6001,127.821,-53.0062,-43.338,69.9832
1224,-21.2786,-39.7715,128.967,-54.9193,-42.1563,71.495
1225,-22.4242,-37.9275,127.768,-53.167,-45.0751,68.4651
1226,-22.0595,-39.4357,128.525,-53.3025,-44.9048,68.6571
1227,-22.4124,-39.6773,128.755,-53.5794,-45.1809,68.8597
1228,-22.627,-39.7052,128.746,-54.5445,-44.4889,70.3339
